#LABEL,a label
#PLATEID,an id
#UTDATE,2021 02 15 #Target observing date
#UTTIME,12 10 04.89 #Target observing time
#CENTRE,11 56 41.22,-01 31 06.2 #Field centre
#EQUINOX,J2000.0
ID,RA,DEC,Re,Mstar,z,GAL_MAG_G,GAL_MAG_I,GAL_MU_0_G,GAL_MU_0_I,GAL_MU_0_R,GAL_MU_0_U,GAL_MU_0_Z,GAL_MU_E_G,GAL_MU_E_I,GAL_MU_E_R,GAL_MU_E_U,GAL_MU_E_Z,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,Dingoflag,Ellipticity_r,IFU_diam_2Re,MassHIpred,PRI_SAMI,SersicIndex_r,WALLABYflag,g_m_i,isel,mag,priority,remaining_observations,Tile_number,ALREADY_TILED,type,MagnetX,MagnetY,Position
Sky-A-23,3.14201,-0.0357962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204297,-127841,1
Sky-A-24,3.14143,-0.0364233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196267,-136381,2
Sky-A-25,3.14104,-0.0371819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191064,-146886,1
Sky-A-26,3.14051,-0.0378384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183775,-155909,1
Sky-A-27,3.13985,-0.0383761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174600,-163204,2
Sky-A-28,3.13959,-0.0393133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171423,-176437,0
Sky-A-29,3.11639,-0.0402078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-147237,-188259,2
Sky-A-30,3.11565,-0.0397791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-157431,-182471,1
Sky-A-31,3.11503,-0.0392127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166028,-174685,1
Sky-A-32,3.11453,-0.0385231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-172795,-165113,2
Sky-A-33,3.11397,-0.0379039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-180539,-156608,2
Sky-A-34,3.11332,-0.0373422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-189437,-148976,1
Sky-A-35,3.11282,-0.0366664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-196386,-139689,1
Sky-H-1,3.11395,-0.0149254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-181169,158929,1
Sky-H-2,3.11462,-0.0143984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-171874,166072,2
Sky-H-3,3.11512,-0.0137107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-165055,175607,1
Sky-H-4,3.11575,-0.0131471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-156414,183345,1
Sky-H-5,3.11641,-0.0126145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-147412,190658,1
Sky-H-6,3.11725,-0.0123371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-135776,194251,3
Sky-H-7,3.11779,-0.0116469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-128404,203944,1
Sky-H-8,3.11852,-0.0112142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118444,209886,1
Sky-H-9,3.11986,-0.0106812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99979,217083,2
Sky-H-10,3.12058,-0.010223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90167,223497,1
Sky-H-11,3.12142,-0.0100543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78651,225688,2
Sky-H-12,3.12222,-0.00979766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67701,229211,2
Sky-H-13,3.12303,-0.00957972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56594,232203,2
Sky-H-14,3.12382,-0.00926749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45736,236620,1
Sky-H-15,3.12467,-0.00926187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34013,236567,2
Sky-H-16,3.12549,-0.00902735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22782,239921,1
Sky-H-17,3.14049,-0.0153067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183081,153630,2
Sky-H-18,3.14112,-0.0158791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191853,145854,1
Sky-H-19,3.1415,-0.0166404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197000,135322,2
Sky-H-20,3.14196,-0.0173422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203283,125686,2
Sky-H-21,3.1425,-0.0179993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210845,116729,1
Sky-H-22,3.14289,-0.0187476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216217,106449,1
Sky-H-23,3.14356,-0.019379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225675,97913,0
Sky-H-24,3.14356,-0.020296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225447,85175,1
Sky-H-25,3.14461,-0.028104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239983,-22120,1
Sky-H-26,3.14438,-0.0289235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236660,-33361,2
Sky-H-27,3.14424,-0.0297496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234781,-44709,2
Sky-H-28,3.1442,-0.0305999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234302,-56422,1
Sky-H-29,3.14398,-0.0314153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231316,-67630,1
Sky-H-30,3.14359,-0.0321752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225904,-78028,2
Sky-H-31,3.1433,-0.0329599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221888,-88807,2
Sky-H-32,3.14309,-0.0337858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219177,-100211,1
Sky-H-33,3.13017,-0.0437659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41835,-237340,1
Sky-H-34,3.12933,-0.0438927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30367,-239078,1
Sky-H-35,3.12849,-0.0439792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18829,-240262,1
Sky-H-36,3.12764,-0.0437539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7126,-236892,3
Sky-H-37,3.12681,-0.043895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4315,-238960,2
Sky-H-38,3.12597,-0.0438601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15807,-238476,2
Sky-H-39,3.12512,-0.0439197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27491,-239426,1
Sky-H-40,3.12428,-0.0438036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38978,-237826,1
Sky-H-41,3.12287,-0.043513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58368,-233824,1
Sky-H-42,3.12205,-0.0432893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69551,-230745,1
Sky-H-43,3.12125,-0.0430267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80573,-227131,1
Sky-H-44,3.12051,-0.0426003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90649,-221141,2
Sky-H-45,3.11969,-0.0423873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-102031,-218335,1
Sky-H-46,3.11893,-0.042012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-112418,-213173,1
Sky-H-47,3.1182,-0.0416007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-122544,-207517,1
Sky-H-48,3.11755,-0.0410411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-131287,-199710,2
Sky-H-49,3.11203,-0.0354591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-207189,-123099,1
Sky-H-50,3.11174,-0.0346597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-211105,-112050,2
Sky-H-51,3.11149,-0.0338528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-214442,-100911,3
Sky-H-52,3.11103,-0.0331443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-220897,-91240,2
Sky-H-53,3.1106,-0.0324083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-226915,-81180,1
Sky-H-54,3.11059,-0.0315278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-226731,-69003,3
